VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, TEXCOORD0.x, TEXCOORD0.y
1377, 142,  7.62939E-08,  0.1003,  0.48966,  0.00,  0.20101,  0.97959,  0.74852,  0.56488
1378, 11,  8.19558E-08, -9.53707E-09,  0.50,  0.00, -0.00678,  0.99998,  0.74852,  0.5009
1379, 145,  0.09755, -3.60524E-11,  0.49039,  0.19671, -0.00691,  0.98044,  0.71614,  0.5009
1380, 304, -0.09909,  0.09824,  0.47996, -0.19488,  0.19757,  0.96072,  0.78088,  0.56359
1381, 11,  8.19558E-08, -9.53707E-09,  0.50,  0.00, -0.00678,  0.99998,  0.74852,  0.5009
1382, 142,  7.62939E-08,  0.1003,  0.48966,  0.00,  0.20101,  0.97959,  0.74852,  0.56488
1383, 300, -0.18457,  0.18374,  0.4265, -0.36634,  0.36652,  0.85525,  0.81344,  0.61766
1384, 303, -0.19264,  0.09398,  0.45155, -0.3799,  0.18887,  0.90554,  0.81262,  0.56089
1385, 304, -0.09909,  0.09824,  0.47996, -0.19488,  0.19757,  0.96072,  0.78088,  0.56359
1386, 299, -0.26464,  0.17465,  0.38651, -0.52657,  0.34937,  0.77503,  0.84398,  0.61191
1387, 303, -0.19264,  0.09398,  0.45155, -0.3799,  0.18887,  0.90554,  0.81262,  0.56089
1388, 300, -0.18457,  0.18374,  0.4265, -0.36634,  0.36652,  0.85525,  0.81344,  0.61766
1389, 307,  0.27647,  0.08968,  0.40697,  0.54901,  0.17939,  0.81633,  0.65363,  0.55817
1390, 143,  0.27779, -3.14321E-11,  0.41573,  0.55677, -0.00856,  0.83062,  0.65361,  0.5009
1391, 432,  0.35355, -3.12866E-11,  0.35355,  0.70708, -0.00902,  0.70708,  0.62361,  0.5009
1392, 307,  0.27647,  0.08968,  0.40697,  0.54901,  0.17939,  0.81633,  0.65363,  0.55817
1393, 432,  0.35355, -3.12866E-11,  0.35355,  0.70708, -0.00902,  0.70708,  0.62361,  0.5009
1394, 446,  0.34813,  0.08751,  0.34813,  0.69619,  0.17508,  0.69618,  0.62361,  0.5568
1395, 310,  0.19264,  0.09398,  0.45155,  0.3799,  0.18887,  0.90554,  0.68442,  0.56089
1396, 144,  0.19134,  8.07631E-12,  0.46194,  0.38466, -0.00757,  0.92303,  0.6844,  0.5009
1397, 143,  0.27779, -3.14321E-11,  0.41573,  0.55677, -0.00856,  0.83062,  0.65361,  0.5009
1398, 310,  0.19264,  0.09398,  0.45155,  0.3799,  0.18887,  0.90554,  0.68442,  0.56089
1399, 143,  0.27779, -3.14321E-11,  0.41573,  0.55677, -0.00856,  0.83062,  0.65361,  0.5009
1400, 307,  0.27647,  0.08968,  0.40697,  0.54901,  0.17939,  0.81633,  0.65363,  0.55817
1401, 313,  0.09909,  0.09824,  0.47996,  0.19488,  0.19757,  0.96072,  0.71616,  0.56359
1402, 145,  0.09755, -3.60524E-11,  0.49039,  0.19671, -0.00691,  0.98044,  0.71614,  0.5009
1403, 144,  0.19134,  8.07631E-12,  0.46194,  0.38466, -0.00757,  0.92303,  0.6844,  0.5009
1404, 142,  7.62939E-08,  0.1003,  0.48966,  0.00,  0.20101,  0.97959,  0.74852,  0.56488
1405, 145,  0.09755, -3.60524E-11,  0.49039,  0.19671, -0.00691,  0.98044,  0.71614,  0.5009
1406, 313,  0.09909,  0.09824,  0.47996,  0.19488,  0.19757,  0.96072,  0.71616,  0.56359
1407, 313,  0.09909,  0.09824,  0.47996,  0.19488,  0.19757,  0.96072,  0.71616,  0.56359
1408, 144,  0.19134,  8.07631E-12,  0.46194,  0.38466, -0.00757,  0.92303,  0.6844,  0.5009
1409, 310,  0.19264,  0.09398,  0.45155,  0.3799,  0.18887,  0.90554,  0.68442,  0.56089
1410, 301, -0.09482,  0.19184,  0.45155, -0.18865,  0.38195,  0.90472,  0.78142,  0.62278
1411, 304, -0.09909,  0.09824,  0.47996, -0.19488,  0.19757,  0.96072,  0.78088,  0.56359
1412, 142,  7.62939E-08,  0.1003,  0.48966,  0.00,  0.20101,  0.97959,  0.74852,  0.56488
1413, 300, -0.18457,  0.18374,  0.4265, -0.36634,  0.36652,  0.85525,  0.81344,  0.61766
1414, 304, -0.09909,  0.09824,  0.47996, -0.19488,  0.19757,  0.96072,  0.78088,  0.56359
1415, 301, -0.09482,  0.19184,  0.45155, -0.18865,  0.38195,  0.90472,  0.78142,  0.62278
1416, 296, -0.24924,  0.2485,  0.35475, -0.49586,  0.49641,  0.71254,  0.84595,  0.65865
1417, 299, -0.26464,  0.17465,  0.38651, -0.52657,  0.34937,  0.77503,  0.84398,  0.61191
1418, 300, -0.18457,  0.18374,  0.4265, -0.36634,  0.36652,  0.85525,  0.81344,  0.61766
1419, 89, -0.30995,  0.24017,  0.30995, -0.61998,  0.48088,  0.61998,  0.87343,  0.65337
1420, 299, -0.26464,  0.17465,  0.38651, -0.52657,  0.34937,  0.77503,  0.84398,  0.61191
1421, 296, -0.24924,  0.2485,  0.35475, -0.49586,  0.49641,  0.71254,  0.84595,  0.65865
1422, 437, -0.28884,  0.2879,  0.28884, -0.57705,  0.57794,  0.57705,  0.87343,  0.68361
1423, 89, -0.30995,  0.24017,  0.30995, -0.61998,  0.48088,  0.61998,  0.87343,  0.65337
1424, 296, -0.24924,  0.2485,  0.35475, -0.49586,  0.49641,  0.71254,  0.84595,  0.65865
1425, 437, -0.28884,  0.2879,  0.28884, -0.57705,  0.57794,  0.57705,  0.87343,  0.68361
1426, 296, -0.24924,  0.2485,  0.35475, -0.49586,  0.49641,  0.71254,  0.84595,  0.65865
1427, 438, -0.24091,  0.30909,  0.30995, -0.48036,  0.62046,  0.61991,  0.85363,  0.69699
1428, 296, -0.24924,  0.2485,  0.35475, -0.49586,  0.49641,  0.71254,  0.84595,  0.65865
1429, 300, -0.18457,  0.18374,  0.4265, -0.36634,  0.36652,  0.85525,  0.81344,  0.61766
1430, 297, -0.17546,  0.26375,  0.38651, -0.34919,  0.52687,  0.77491,  0.81629,  0.6683
1431, 438, -0.24091,  0.30909,  0.30995, -0.48036,  0.62046,  0.61991,  0.85363,  0.69699
1432, 296, -0.24924,  0.2485,  0.35475, -0.49586,  0.49641,  0.71254,  0.84595,  0.65865
1433, 297, -0.17546,  0.26375,  0.38651, -0.34919,  0.52687,  0.77491,  0.81629,  0.6683
1434, 297, -0.17546,  0.26375,  0.38651, -0.34919,  0.52687,  0.77491,  0.81629,  0.6683
1435, 300, -0.18457,  0.18374,  0.4265, -0.36634,  0.36652,  0.85525,  0.81344,  0.61766
1436, 301, -0.09482,  0.19184,  0.45155, -0.18865,  0.38195,  0.90472,  0.78142,  0.62278
1437, 438, -0.24091,  0.30909,  0.30995, -0.48036,  0.62046,  0.61991,  0.85363,  0.69699
1438, 297, -0.17546,  0.26375,  0.38651, -0.34919,  0.52687,  0.77491,  0.81629,  0.6683
1439, 439, -0.17071,  0.33157,  0.33247, -0.34139,  0.66465,  0.6646,  0.82396,  0.71124
1440, 439, -0.17071,  0.33157,  0.33247, -0.34139,  0.66465,  0.6646,  0.82396,  0.71124
1441, 297, -0.17546,  0.26375,  0.38651, -0.34919,  0.52687,  0.77491,  0.81629,  0.6683
1442, 298, -0.09052,  0.27555,  0.40697, -0.18049,  0.55024,  0.81526,  0.78333,  0.67578
1443, 297, -0.17546,  0.26375,  0.38651, -0.34919,  0.52687,  0.77491,  0.81629,  0.6683
1444, 301, -0.09482,  0.19184,  0.45155, -0.18865,  0.38195,  0.90472,  0.78142,  0.62278
1445, 298, -0.09052,  0.27555,  0.40697, -0.18049,  0.55024,  0.81526,  0.78333,  0.67578
1446, 439, -0.17071,  0.33157,  0.33247, -0.34139,  0.66465,  0.6646,  0.82396,  0.71124
1447, 298, -0.09052,  0.27555,  0.40697, -0.18049,  0.55024,  0.81526,  0.78333,  0.67578
1448, 440, -0.08835,  0.34723,  0.34813, -0.17686,  0.69587,  0.69605,  0.78805,  0.72115
1449, 301, -0.09482,  0.19184,  0.45155, -0.18865,  0.38195,  0.90472,  0.78142,  0.62278
1450, 142,  7.62939E-08,  0.1003,  0.48966,  0.00,  0.20101,  0.97959,  0.74852,  0.56488
1451, 141,  7.62939E-08,  0.19546,  0.45984,  0.00,  0.38811,  0.92161,  0.74852,  0.62507
1452, 298, -0.09052,  0.27555,  0.40697, -0.18049,  0.55024,  0.81526,  0.78333,  0.67578
1453, 301, -0.09482,  0.19184,  0.45155, -0.18865,  0.38195,  0.90472,  0.78142,  0.62278
1454, 141,  7.62939E-08,  0.19546,  0.45984,  0.00,  0.38811,  0.92161,  0.74852,  0.62507
1455, 141,  7.62939E-08,  0.19546,  0.45984,  0.00,  0.38811,  0.92161,  0.74852,  0.62507
1456, 142,  7.62939E-08,  0.1003,  0.48966,  0.00,  0.20101,  0.97959,  0.74852,  0.56488
1457, 313,  0.09909,  0.09824,  0.47996,  0.19488,  0.19757,  0.96072,  0.71616,  0.56359
1458, 440, -0.08835,  0.34723,  0.34813, -0.17686,  0.69587,  0.69605,  0.78805,  0.72115
1459, 298, -0.09052,  0.27555,  0.40697, -0.18049,  0.55024,  0.81526,  0.78333,  0.67578
1460, 140,  6.67572E-08,  0.28022,  0.41375,  0.00,  0.55898,  0.82918,  0.74852,  0.67874
1461, 298, -0.09052,  0.27555,  0.40697, -0.18049,  0.55024,  0.81526,  0.78333,  0.67578
1462, 141,  7.62939E-08,  0.19546,  0.45984,  0.00,  0.38811,  0.92161,  0.74852,  0.62507
1463, 140,  6.67572E-08,  0.28022,  0.41375,  0.00,  0.55898,  0.82918,  0.74852,  0.67874
1464, 440, -0.08835,  0.34723,  0.34813, -0.17686,  0.69587,  0.69605,  0.78805,  0.72115
1465, 140,  6.67572E-08,  0.28022,  0.41375,  0.00,  0.55898,  0.82918,  0.74852,  0.67874
1466, 441,  5.72205E-08,  0.35279,  0.35369,  0.00,  0.70701,  0.70721,  0.74852,  0.72467
1467, 141,  7.62939E-08,  0.19546,  0.45984,  0.00,  0.38811,  0.92161,  0.74852,  0.62507
1468, 313,  0.09909,  0.09824,  0.47996,  0.19488,  0.19757,  0.96072,  0.71616,  0.56359
1469, 312,  0.09482,  0.19184,  0.45155,  0.18865,  0.38195,  0.90472,  0.71562,  0.62278
1470, 140,  6.67572E-08,  0.28022,  0.41375,  0.00,  0.55898,  0.82918,  0.74852,  0.67874
1471, 141,  7.62939E-08,  0.19546,  0.45984,  0.00,  0.38811,  0.92161,  0.74852,  0.62507
1472, 312,  0.09482,  0.19184,  0.45155,  0.18865,  0.38195,  0.90472,  0.71562,  0.62278
1473, 312,  0.09482,  0.19184,  0.45155,  0.18865,  0.38195,  0.90472,  0.71562,  0.62278
1474, 313,  0.09909,  0.09824,  0.47996,  0.19488,  0.19757,  0.96072,  0.71616,  0.56359
1475, 310,  0.19264,  0.09398,  0.45155,  0.3799,  0.18887,  0.90554,  0.68442,  0.56089
1476, 441,  5.72205E-08,  0.35279,  0.35369,  0.00,  0.70701,  0.70721,  0.74852,  0.72467
1477, 140,  6.67572E-08,  0.28022,  0.41375,  0.00,  0.55898,  0.82918,  0.74852,  0.67874
1478, 311,  0.09052,  0.27555,  0.40697,  0.18049,  0.55024,  0.81526,  0.71371,  0.67578
1479, 140,  6.67572E-08,  0.28022,  0.41375,  0.00,  0.55898,  0.82918,  0.74852,  0.67874
1480, 312,  0.09482,  0.19184,  0.45155,  0.18865,  0.38195,  0.90472,  0.71562,  0.62278
1481, 311,  0.09052,  0.27555,  0.40697,  0.18049,  0.55024,  0.81526,  0.71371,  0.67578
1482, 441,  5.72205E-08,  0.35279,  0.35369,  0.00,  0.70701,  0.70721,  0.74852,  0.72467
1483, 311,  0.09052,  0.27555,  0.40697,  0.18049,  0.55024,  0.81526,  0.71371,  0.67578
1484, 448,  0.08835,  0.34723,  0.34813,  0.17686,  0.69587,  0.69605,  0.70899,  0.72115
1485, 312,  0.09482,  0.19184,  0.45155,  0.18865,  0.38195,  0.90472,  0.71562,  0.62278
1486, 310,  0.19264,  0.09398,  0.45155,  0.3799,  0.18887,  0.90554,  0.68442,  0.56089
1487, 309,  0.18457,  0.18374,  0.4265,  0.36634,  0.36652,  0.85525,  0.6836,  0.61766
1488, 311,  0.09052,  0.27555,  0.40697,  0.18049,  0.55024,  0.81526,  0.71371,  0.67578
1489, 312,  0.09482,  0.19184,  0.45155,  0.18865,  0.38195,  0.90472,  0.71562,  0.62278
1490, 309,  0.18457,  0.18374,  0.4265,  0.36634,  0.36652,  0.85525,  0.6836,  0.61766
1491, 309,  0.18457,  0.18374,  0.4265,  0.36634,  0.36652,  0.85525,  0.6836,  0.61766
1492, 310,  0.19264,  0.09398,  0.45155,  0.3799,  0.18887,  0.90554,  0.68442,  0.56089
1493, 307,  0.27647,  0.08968,  0.40697,  0.54901,  0.17939,  0.81633,  0.65363,  0.55817
1494, 448,  0.08835,  0.34723,  0.34813,  0.17686,  0.69587,  0.69605,  0.70899,  0.72115
1495, 311,  0.09052,  0.27555,  0.40697,  0.18049,  0.55024,  0.81526,  0.71371,  0.67578
1496, 308,  0.17546,  0.26375,  0.38651,  0.34919,  0.52687,  0.77491,  0.68075,  0.6683
1497, 311,  0.09052,  0.27555,  0.40697,  0.18049,  0.55024,  0.81526,  0.71371,  0.67578
1498, 309,  0.18457,  0.18374,  0.4265,  0.36634,  0.36652,  0.85525,  0.6836,  0.61766
1499, 308,  0.17546,  0.26375,  0.38651,  0.34919,  0.52687,  0.77491,  0.68075,  0.6683
1500, 448,  0.08835,  0.34723,  0.34813,  0.17686,  0.69587,  0.69605,  0.70899,  0.72115
1501, 308,  0.17546,  0.26375,  0.38651,  0.34919,  0.52687,  0.77491,  0.68075,  0.6683
1502, 447,  0.17071,  0.33157,  0.33247,  0.34139,  0.66465,  0.6646,  0.67308,  0.71124
1503, 309,  0.18457,  0.18374,  0.4265,  0.36634,  0.36652,  0.85525,  0.6836,  0.61766
1504, 307,  0.27647,  0.08968,  0.40697,  0.54901,  0.17939,  0.81633,  0.65363,  0.55817
1505, 306,  0.26464,  0.17465,  0.38651,  0.52657,  0.34937,  0.77503,  0.65306,  0.61191
1506, 308,  0.17546,  0.26375,  0.38651,  0.34919,  0.52687,  0.77491,  0.68075,  0.6683
1507, 309,  0.18457,  0.18374,  0.4265,  0.36634,  0.36652,  0.85525,  0.6836,  0.61766
1508, 306,  0.26464,  0.17465,  0.38651,  0.52657,  0.34937,  0.77503,  0.65306,  0.61191
1509, 306,  0.26464,  0.17465,  0.38651,  0.52657,  0.34937,  0.77503,  0.65306,  0.61191
1510, 307,  0.27647,  0.08968,  0.40697,  0.54901,  0.17939,  0.81633,  0.65363,  0.55817
1511, 446,  0.34813,  0.08751,  0.34813,  0.69619,  0.17508,  0.69618,  0.62361,  0.5568
1512, 306,  0.26464,  0.17465,  0.38651,  0.52657,  0.34937,  0.77503,  0.65306,  0.61191
1513, 446,  0.34813,  0.08751,  0.34813,  0.69619,  0.17508,  0.69618,  0.62361,  0.5568
1514, 445,  0.33247,  0.16989,  0.33247,  0.66463,  0.34139,  0.66462,  0.62361,  0.6089
1515, 447,  0.17071,  0.33157,  0.33247,  0.34139,  0.66465,  0.6646,  0.67308,  0.71124
1516, 308,  0.17546,  0.26375,  0.38651,  0.34919,  0.52687,  0.77491,  0.68075,  0.6683
1517, 305,  0.24924,  0.2485,  0.35475,  0.49586,  0.49641,  0.71254,  0.65109,  0.65865
1518, 308,  0.17546,  0.26375,  0.38651,  0.34919,  0.52687,  0.77491,  0.68075,  0.6683
1519, 306,  0.26464,  0.17465,  0.38651,  0.52657,  0.34937,  0.77503,  0.65306,  0.61191
1520, 305,  0.24924,  0.2485,  0.35475,  0.49586,  0.49641,  0.71254,  0.65109,  0.65865
1521, 305,  0.24924,  0.2485,  0.35475,  0.49586,  0.49641,  0.71254,  0.65109,  0.65865
1522, 306,  0.26464,  0.17465,  0.38651,  0.52657,  0.34937,  0.77503,  0.65306,  0.61191
1523, 445,  0.33247,  0.16989,  0.33247,  0.66463,  0.34139,  0.66462,  0.62361,  0.6089
1524, 447,  0.17071,  0.33157,  0.33247,  0.34139,  0.66465,  0.6646,  0.67308,  0.71124
1525, 305,  0.24924,  0.2485,  0.35475,  0.49586,  0.49641,  0.71254,  0.65109,  0.65865
1526, 442,  0.24091,  0.30909,  0.30995,  0.48036,  0.62046,  0.61991,  0.64341,  0.69699
1527, 305,  0.24924,  0.2485,  0.35475,  0.49586,  0.49641,  0.71254,  0.65109,  0.65865
1528, 445,  0.33247,  0.16989,  0.33247,  0.66463,  0.34139,  0.66462,  0.62361,  0.6089
1529, 443,  0.30995,  0.24017,  0.30995,  0.61998,  0.48088,  0.61998,  0.62361,  0.65337
1530, 442,  0.24091,  0.30909,  0.30995,  0.48036,  0.62046,  0.61991,  0.64341,  0.69699
1531, 305,  0.24924,  0.2485,  0.35475,  0.49586,  0.49641,  0.71254,  0.65109,  0.65865
1532, 443,  0.30995,  0.24017,  0.30995,  0.61998,  0.48088,  0.61998,  0.62361,  0.65337
1533, 442,  0.24091,  0.30909,  0.30995,  0.48036,  0.62046,  0.61991,  0.64341,  0.69699
1534, 443,  0.30995,  0.24017,  0.30995,  0.61998,  0.48088,  0.61998,  0.62361,  0.65337
1535, 444,  0.28884,  0.2879,  0.28884,  0.57705,  0.57794,  0.57705,  0.62361,  0.68361
1536, 453, -0.34697, -0.34697,  0.08806, -0.69595, -0.69595,  0.17693,  0.95881,  0.28065
1537, 146, -0.41236, -0.28016,  3.81470E-08, -0.82875, -0.55962,  0.00,  0.99833,  0.32306
1538, 454, -0.35251, -0.35251,  0.00, -0.70711, -0.70711,  0.00,  0.99833,  0.27713
1539, 453, -0.34697, -0.34697,  0.08806, -0.69595, -0.69595,  0.17693,  0.95881,  0.28065
1540, 316, -0.40558, -0.2755,  0.09021, -0.81484, -0.55085,  0.18054,  0.96353,  0.32602
1541, 146, -0.41236, -0.28016,  3.81470E-08, -0.82875, -0.55962,  0.00,  0.99833,  0.32306
1542, 452, -0.33135, -0.33135,  0.17014, -0.6647, -0.6647,  0.3411,  0.92289,  0.29056
1543, 316, -0.40558, -0.2755,  0.09021, -0.81484, -0.55085,  0.18054,  0.96353,  0.32602
1544, 453, -0.34697, -0.34697,  0.08806, -0.69595, -0.69595,  0.17693,  0.95881,  0.28065
1545, 316, -0.40558, -0.2755,  0.09021, -0.81484, -0.55085,  0.18054,  0.96353,  0.32602
1546, 147, -0.45855, -0.19561,  3.85285E-08, -0.92125, -0.38897,  0.00,  0.99833,  0.37673
1547, 146, -0.41236, -0.28016,  3.81470E-08, -0.82875, -0.55962,  0.00,  0.99833,  0.32306
1548, 452, -0.33135, -0.33135,  0.17014, -0.6647, -0.6647,  0.3411,  0.92289,  0.29056
1549, 315, -0.38524, -0.26371,  0.17488, -0.77461, -0.52726,  0.34924,  0.93056,  0.3335
1550, 316, -0.40558, -0.2755,  0.09021, -0.81484, -0.55085,  0.18054,  0.96353,  0.32602
1551, 451, -0.3089, -0.3089,  0.24019, -0.62011, -0.62011,  0.48054,  0.89322,  0.30481
1552, 315, -0.38524, -0.26371,  0.17488, -0.77461, -0.52726,  0.34924,  0.93056,  0.3335
1553, 452, -0.33135, -0.33135,  0.17014, -0.6647, -0.6647,  0.3411,  0.92289,  0.29056
1554, 316, -0.40558, -0.2755,  0.09021, -0.81484, -0.55085,  0.18054,  0.96353,  0.32602
1555, 319, -0.45026, -0.192,  0.09451, -0.90434, -0.38282,  0.18873,  0.96543,  0.37902
1556, 147, -0.45855, -0.19561,  3.85285E-08, -0.92125, -0.38897,  0.00,  0.99833,  0.37673
1557, 315, -0.38524, -0.26371,  0.17488, -0.77461, -0.52726,  0.34924,  0.93056,  0.3335
1558, 319, -0.45026, -0.192,  0.09451, -0.90434, -0.38282,  0.18873,  0.96543,  0.37902
1559, 316, -0.40558, -0.2755,  0.09021, -0.81484, -0.55085,  0.18054,  0.96353,  0.32602
1560, 319, -0.45026, -0.192,  0.09451, -0.90434, -0.38282,  0.18873,  0.96543,  0.37902
1561, 148, -0.48823, -0.10079,  3.81470E-08, -0.97828, -0.20729, -0.00034,  0.99833,  0.43692
1562, 147, -0.45855, -0.19561,  3.85285E-08, -0.92125, -0.38897,  0.00,  0.99833,  0.37673
1563, 451, -0.3089, -0.3089,  0.24019, -0.62011, -0.62011,  0.48054,  0.89322,  0.30481
1564, 314, -0.35359, -0.2485,  0.2485, -0.71223, -0.49635,  0.49635,  0.90091,  0.34315
1565, 315, -0.38524, -0.26371,  0.17488, -0.77461, -0.52726,  0.34924,  0.93056,  0.3335
1566, 449, -0.28783, -0.28783,  0.28783, -0.57735, -0.57735,  0.57735,  0.87343,  0.31819
1567, 314, -0.35359, -0.2485,  0.2485, -0.71223, -0.49635,  0.49635,  0.90091,  0.34315
1568, 451, -0.3089, -0.3089,  0.24019, -0.62011, -0.62011,  0.48054,  0.89322,  0.30481
1569, 449, -0.28783, -0.28783,  0.28783, -0.57735, -0.57735,  0.57735,  0.87343,  0.31819
1570, 450, -0.3089, -0.24019,  0.3089, -0.62011, -0.48054,  0.62011,  0.87343,  0.34843
1571, 314, -0.35359, -0.2485,  0.2485, -0.71223, -0.49635,  0.49635,  0.90091,  0.34315
1572, 315, -0.38524, -0.26371,  0.17488, -0.77461, -0.52726,  0.34924,  0.93056,  0.3335
1573, 318, -0.42528, -0.18394,  0.18394, -0.85475, -0.36702,  0.36702,  0.93341,  0.38414
1574, 319, -0.45026, -0.192,  0.09451, -0.90434, -0.38282,  0.18873,  0.96543,  0.37902
1575, 314, -0.35359, -0.2485,  0.2485, -0.71223, -0.49635,  0.49635,  0.90091,  0.34315
1576, 318, -0.42528, -0.18394,  0.18394, -0.85475, -0.36702,  0.36702,  0.93341,  0.38414
1577, 315, -0.38524, -0.26371,  0.17488, -0.77461, -0.52726,  0.34924,  0.93056,  0.3335
1578, 319, -0.45026, -0.192,  0.09451, -0.90434, -0.38282,  0.18873,  0.96543,  0.37902
1579, 322, -0.47857, -0.09875,  0.09875, -0.95933, -0.20436,  0.19474,  0.96597,  0.43821
1580, 148, -0.48823, -0.10079,  3.81470E-08, -0.97828, -0.20729, -0.00034,  0.99833,  0.43692
1581, 318, -0.42528, -0.18394,  0.18394, -0.85475, -0.36702,  0.36702,  0.93341,  0.38414
1582, 322, -0.47857, -0.09875,  0.09875, -0.95933, -0.20436,  0.19474,  0.96597,  0.43821
1583, 319, -0.45026, -0.192,  0.09451, -0.90434, -0.38282,  0.18873,  0.96543,  0.37902
1584, 322, -0.47857, -0.09875,  0.09875, -0.95933, -0.20436,  0.19474,  0.96597,  0.43821
1585, 12, -0.50,  4.76430E-09,  0.00, -0.99997, -0.00703, -0.00091,  0.99833,  0.5009
1586, 148, -0.48823, -0.10079,  3.81470E-08, -0.97828, -0.20729, -0.00034,  0.99833,  0.43692
1587, 450, -0.3089, -0.24019,  0.3089, -0.62011, -0.48054,  0.62011,  0.87343,  0.34843
1588, 317, -0.38524, -0.17488,  0.26371, -0.77461, -0.34924,  0.52726,  0.90287,  0.38989
1589, 314, -0.35359, -0.2485,  0.2485, -0.71223, -0.49635,  0.49635,  0.90091,  0.34315
1590, 314, -0.35359, -0.2485,  0.2485, -0.71223, -0.49635,  0.49635,  0.90091,  0.34315
1591, 317, -0.38524, -0.17488,  0.26371, -0.77461, -0.34924,  0.52726,  0.90287,  0.38989
1592, 318, -0.42528, -0.18394,  0.18394, -0.85475, -0.36702,  0.36702,  0.93341,  0.38414
1593, 450, -0.3089, -0.24019,  0.3089, -0.62011, -0.48054,  0.62011,  0.87343,  0.34843
1594, 455, -0.33135, -0.17014,  0.33135, -0.6647, -0.3411,  0.6647,  0.87343,  0.3929
1595, 317, -0.38524, -0.17488,  0.26371, -0.77461, -0.34924,  0.52726,  0.90287,  0.38989
1596, 318, -0.42528, -0.18394,  0.18394, -0.85475, -0.36702,  0.36702,  0.93341,  0.38414
1597, 321, -0.45026, -0.09451,  0.192, -0.90378, -0.19634,  0.38031,  0.93423,  0.44091
1598, 322, -0.47857, -0.09875,  0.09875, -0.95933, -0.20436,  0.19474,  0.96597,  0.43821
1599, 317, -0.38524, -0.17488,  0.26371, -0.77461, -0.34924,  0.52726,  0.90287,  0.38989
1600, 321, -0.45026, -0.09451,  0.192, -0.90378, -0.19634,  0.38031,  0.93423,  0.44091
1601, 318, -0.42528, -0.18394,  0.18394, -0.85475, -0.36702,  0.36702,  0.93341,  0.38414
1602, 322, -0.47857, -0.09875,  0.09875, -0.95933, -0.20436,  0.19474,  0.96597,  0.43821
1603, 157, -0.49039, -7.27596E-12,  0.09755, -0.98044, -0.00691,  0.19671,  0.96596,  0.5009
1604, 12, -0.50,  4.76430E-09,  0.00, -0.99997, -0.00703, -0.00091,  0.99833,  0.5009
1605, 321, -0.45026, -0.09451,  0.192, -0.90378, -0.19634,  0.38031,  0.93423,  0.44091
1606, 157, -0.49039, -7.27596E-12,  0.09755, -0.98044, -0.00691,  0.19671,  0.96596,  0.5009
1607, 322, -0.47857, -0.09875,  0.09875, -0.95933, -0.20436,  0.19474,  0.96597,  0.43821
1608, 482, -0.48966,  0.1003,  0.00, -0.9797,  0.20045, -0.00058,  0.99833,  0.56488
1609, 12, -0.50,  4.76430E-09,  0.00, -0.99997, -0.00703, -0.00091,  0.99833,  0.5009
1610, 157, -0.49039, -7.27596E-12,  0.09755, -0.98044, -0.00691,  0.19671,  0.96596,  0.5009
1611, 455, -0.33135, -0.17014,  0.33135, -0.6647, -0.3411,  0.6647,  0.87343,  0.3929
1612, 320, -0.40558, -0.09021,  0.2755, -0.81456, -0.18777,  0.54884,  0.90344,  0.44363
1613, 317, -0.38524, -0.17488,  0.26371, -0.77461, -0.34924,  0.52726,  0.90287,  0.38989
1614, 317, -0.38524, -0.17488,  0.26371, -0.77461, -0.34924,  0.52726,  0.90287,  0.38989
1615, 320, -0.40558, -0.09021,  0.2755, -0.81456, -0.18777,  0.54884,  0.90344,  0.44363
1616, 321, -0.45026, -0.09451,  0.192, -0.90378, -0.19634,  0.38031,  0.93423,  0.44091
1617, 455, -0.33135, -0.17014,  0.33135, -0.6647, -0.3411,  0.6647,  0.87343,  0.3929
1618, 456, -0.34697, -0.08806,  0.34697, -0.69504, -0.18397,  0.69504,  0.87343,  0.445
1619, 320, -0.40558, -0.09021,  0.2755, -0.81456, -0.18777,  0.54884,  0.90344,  0.44363
1620, 482, -0.48966,  0.1003,  0.00, -0.9797,  0.20045, -0.00058,  0.99833,  0.56488
1621, 157, -0.49039, -7.27596E-12,  0.09755, -0.98044, -0.00691,  0.19671,  0.96596,  0.5009
1622, 349, -0.47996,  0.09824,  0.09909, -0.96072,  0.19757,  0.19488,  0.96597,  0.56359
1623, 481, -0.45984,  0.19546,  0.00, -0.92161,  0.38811,  0.00,  0.99833,  0.62507
1624, 482, -0.48966,  0.1003,  0.00, -0.9797,  0.20045, -0.00058,  0.99833,  0.56488
1625, 349, -0.47996,  0.09824,  0.09909, -0.96072,  0.19757,  0.19488,  0.96597,  0.56359
